ASIN,MARKETPLACE,BRAND_NAME,regression_vals
B07T7N8DP7,IT,Espring,"[1.7727272727272718, 9.044545454545457]"
B07T7N8DP7,US,Espring,"[0.013207238363953908, 9.948458940806313]"
B07T83NWZ5,DE,Espring,"[-0.07456701258241882, 16.707291188039235]"
B07T83NWZ5,ES,Espring,"[0.0, 20.99]"
B07T83NWZ5,FR,Espring,"[1.1181880132924982e-30, 24.990000000000002]"
B07T83NWZ5,IT,Espring,"[0.0, 22.59]"
B07T83NWZ5,US,Espring,"[-0.09519952545164709, 16.67770511459086]"
B07T9JV9KP,DE,Espring,"[-0.1956521739130434, 9.685652173913045]"
B07T9JV9KP,FR,Espring,"[-0.36155555555555524, 11.795999999999998]"
B07TC4YGQ8,DE,Espring,"[-0.058480057491915205, 15.126722960833634]"
B07TC4YGQ8,ES,Espring,"[-0.8237783375314854, 18.129445843828712]"
B07TC4YGQ8,FR,Espring,"[-0.7030035971223016, 19.744082733812945]"
B07TC4YGQ8,IT,Espring,"[0.09520561685055184, 18.95293881644934]"
B07TC4YGQ8,US,Espring,"[-0.4982966525519818, 13.719008510291214]"
B07TC51TS9,DE,Espring,"[-0.09886248222628473, 13.042943327239488]"
B07TC51TS9,ES,Espring,"[-2.1428571428571432, 15.99]"
B07TC51TS9,FR,Espring,"[0.3198924731182793, 15.027634408602152]"
B07TC51TS9,IT,Espring,"[1.2727272727272723, 12.990000000000002]"
B07TC51TS9,US,Espring,"[-0.01211221026587459, 11.755094452539938]"
B07TDLK5W3,DE,H&S,"[-0.1188379646337063, 8.202919523637675]"
B07TDLK5W3,ES,H&S,"[-0.08416030534351146, 8.113854961832061]"
B07TDLK5W3,FR,H&S,"[-0.042505133470225956, 11.34523613963039]"
B07TDLK5W3,IT,H&S,"[-0.3380462724935733, 9.406452442159384]"
B07TDLK5W3,UK,H&S,"[7.314688704765341e-05, 6.941659646859909]"
B07TDLK5W3,US,H&S,"[-0.08646309981499259, 6.1266515238875225]"
B07TGFSLCB,DE,Tritart,"[-0.024637922423838842, 29.340757449642087]"
B07TGFSLCB,FR,Tritart,"[-0.435, 28.024999999999995]"
B07TKCV8HT,UK,H&S,"[-0.0023965419680544884, 4.6468746470011855]"
B07TKCV8HT,US,H&S,"[-0.4298817748013963, 6.834780140307993]"
B07TLVG7ZP,DE,Espring,"[0.9473684210526319, 46.09526315789474]"
B07TMN2NY5,DE,Espring,"[-0.01989911288919812, 17.851088885023483]"
B07TMN2NY5,ES,Espring,"[0.7631372549019604, 18.226862745098032]"
B07TMN2NY5,FR,Espring,"[-0.03250000000000066, 21.0225]"
B07TMN2NY5,IT,Espring,"[0.49799999999999955, 20.242000000000004]"
B07TMN2NY5,US,Espring,"[-0.12568879360919533, 11.285440114904215]"
B07TN75FC1,DE,H&S,"[0.003226307525671919, 8.802443849234669]"
B07TN75FC1,ES,H&S,"[-0.03502357579036861, 8.237244337945427]"
B07TN75FC1,FR,H&S,"[-1.3555721255387136e-31, 8.389999999999999]"
B07TN75FC1,IT,H&S,"[-1.802291104200235e-32, 7.990000000000001]"
B07TN75FC1,PL,H&S,"[0.0, 8.97688867990909]"
B07TN75FC1,UK,H&S,"[0.0008268249146641435, 5.768652722422082]"
B07TN75FC1,US,H&S,"[-0.15685401677782673, 8.151364952849155]"
B07TP1ZMVN,DE,Espring,"[0.11739130434782609, 28.211739130434783]"
B07TQS7PDP,DE,H&S,"[-1.761535197473771e-32, 7.490000000000001]"
B07TQS7PDP,ES,H&S,"[0.0, 8.49]"
B07TQS7PDP,FR,H&S,"[-0.0, 8.49]"
B07TQS7PDP,IT,H&S,"[0.0, 8.99]"
B07TQS7PDP,UK,H&S,"[0.0015843803317951502, 5.6506683093555665]"
B07TQS7PDP,US,H&S,"[0.015731159285714374, 5.464376830857143]"
B07TQSP4Y5,DE,Espring,"[-0.09707686755683867, 17.892562251894624]"
B07TQSP4Y5,ES,Espring,"[0.0, 19.475]"
B07TQSP4Y5,FR,Espring,"[-0.9424999999999998, 21.3425]"
B07TQSP4Y5,IT,Espring,"[0.7378947368421047, 20.252105263157894]"
B07TQSP4Y5,US,Espring,"[0.8061351826373057, 10.572355410953366]"
B07TRLKYG6,ES,Espring,"[1.8400000000000003, 14.91]"
B07TRLKYG6,FR,Espring,"[-3.0049999999999994, 19.39]"
B07TTMNMLP,DE,Espring,"[-0.09352947242806844, 19.962509097337836]"
B07TTMNMLP,US,Espring,"[-0.2812155132574678, 16.10298058586534]"
B07TXKGRX7,DE,Espring,"[0.0, 27.99]"
B07TZHYZ1N,DE,Tritart,"[-1.4030075187969913, 13.42157894736842]"
B07TZHYZ1N,ES,Tritart,"[-0.2672499999999992, 15.257249999999999]"
B07TZHYZ1N,FR,Tritart,"[0.6771641791044768, 17.86139303482587]"
B07TZHYZ1N,IT,Tritart,"[-1.8764285714285718, 17.221428571428575]"
B07V2B47V3,DE,Espring,"[-0.05220652964366363, 10.401202970107551]"
B07V2B47V3,IT,Espring,"[-1.8571428571428579, 19.404285714285717]"
B07V2B55JH,DE,Espring,"[-0.03999999999999999, 8.686470588235295]"
B07V2NRTWB,DE,Tritart,"[-0.1250000000000001, 8.406666666666668]"
B07V2NRTWB,FR,Tritart,"[-0.059174690508940926, 9.629064649243467]"
B07V3FWL34,DE,Espring,"[-0.010960906101571005, 9.197161125319692]"
B07V3FWL34,ES,Espring,"[-0.6122123893805314, 13.601415929203538]"
B07V3FWL34,FR,Espring,"[1.430210843373494, 12.740361445783133]"
B07V3FZDD1,DE,Espring,"[0.13197969543147214, 8.797106598984772]"
B07V4G5TJK,DE,Espring,"[0.0, 6.989999999999999]"
B07V4G6K18,DE,Espring,"[0.10714285714285716, 10.382857142857144]"
B07V4G6K18,ES,Espring,"[0.3887700534759357, 15.114064171122994]"
B07V4G6K18,FR,Espring,"[0.15637344398340242, 16.108622406639004]"
B07V5GJ2QR,DE,Espring,"[-0.0, 29.99]"
B07V6LGKXG,DE,Espring,"[-0.22483352918135519, 9.390313356835097]"
B07V6LGWMZ,DE,Espring,"[-0.2922100810715545, 9.922322876277759]"
B07V6LGWMZ,ES,Espring,"[-0.2188034188034188, 14.906239316239317]"
B07V6LGWMZ,FR,Espring,"[0.14948453608247417, 15.654948453608249]"
B07V6LGWMZ,IT,Espring,"[-0.716, 13.989999999999998]"
B07V6LNFZQ,DE,Espring,"[-0.16197183098591553, 8.847276995305167]"
B07V6LNFZQ,IT,Espring,"[2.6399999999999992, 11.541428571428572]"
B07V6LYQKK,DE,Espring,"[0.013629283489096691, 8.622788161993771]"
B07VNGCG2J,DE,H&S,"[-0.03510583376355177, 6.284011357769749]"
B07VNGCG2J,ES,H&S,"[2.705770582392846e-31, 9.990000000000002]"
B07VNGCG2J,FR,H&S,"[-7.768688361529706e-32, 7.990000000000001]"
B07VNGCG2J,IT,H&S,"[0.0, 9.59]"
B07VNGCG2J,UK,H&S,"[-0.0380177133958394, 5.635629802147886]"
B07VNGCG2J,US,H&S,"[-0.12435056068014602, 6.003881102001685]"
B07VVLJ12R,DE,Tritart,"[-0.3835616438356161, 8.126986301369861]"
B07VVLJ12R,FR,Tritart,"[0.20818181818181777, 10.281818181818181]"
B07VWR69VX,DE,Tritart,"[-0.07301136363636364, 11.030056818181817]"
B07VWR69VX,ES,Tritart,"[-0.18097447795823646, 12.379791183294664]"
B07VWR69VX,FR,Tritart,"[-0.31284123170998046, 14.03269491155274]"
B07VWR69VX,IT,Tritart,"[0.0, 14.99]"
B07VWR69VX,PL,Tritart,"[0.02705389811594157, 11.110863655217392]"
B07VXN786X,ES,Tritart,"[-0.2884000000000004, 18.3608]"
B07VXN786X,FR,Tritart,"[-0.0545157232704403, 18.836918238993714]"
B07VXN786X,IT,Tritart,"[0.02220588235294121, 19.145441176470587]"
B07VYRT4T5,DE,Tritart,"[-0.05428571428571427, 9.112857142857143]"
B07VYRT4T5,FR,Tritart,"[-0.22555555555555534, 11.022592592592595]"
B07VYSC1NR,DE,Tritart,"[-0.0, 10.989999999999997]"
B07VYSC1NR,ES,Tritart,"[0.05128205128205128, 12.93871794871795]"
B07VYSC1NR,FR,Tritart,"[0.0, 12.590000000000002]"
B07VYSC1NR,IT,Tritart,"[-0.003254067584480594, 13.05735919899875]"
B07VYSNNPT,DE,Tritart,"[-0.10687732342007439, 5.147620817843866]"
B07VYSNNPT,ES,Tritart,"[-0.6111111111111109, 6.934444444444445]"
B07VYSNNPT,FR,Tritart,"[-0.2857142857142858, 8.275714285714287]"
B07W51S61C,DE,H&S,"[-0.0897335627509255, 7.81470410344648]"
B07W51S61C,ES,H&S,"[-5.313636258238906e-31, 7.990000000000002]"
B07W51S61C,FR,H&S,"[-0.0, 9.99]"
B07W51S61C,IT,H&S,"[0.0, 9.09]"
B07W51S61C,UK,H&S,"[0.0005665572065159657, 4.622315231267837]"
B07W51S61C,US,H&S,"[0.08043958585714281, 4.880294868142858]"
B07WDCV13B,DE,Tritart,"[-0.2884579870729455, 8.222871652816252]"
B07WDCV13B,ES,Tritart,"[0.2583516483516485, 9.089560439560444]"
B07WDCV13B,FR,Tritart,"[0.4581250000000001, 11.181874999999998]"
B07WDCV13B,IT,Tritart,"[-0.24791962174940904, 10.143546099290777]"
B07WFHKFCN,DE,Tritart,"[-0.4656832616267156, 15.55074574882196]"
B07WFHKFCN,ES,Tritart,"[0.17768595041322302, 16.841239669421483]"
B07WFHKFCN,FR,Tritart,"[1.5999999999999994, 16.990000000000002]"
B07WFHKFCN,IT,Tritart,"[0.17123383432366301, 17.42579168123034]"
B07WFHLD7G,DE,Tritart,"[-0.18823529411764708, 11.813529411764705]"
B07WFHLD7G,ES,Tritart,"[0.0, 13.62]"
B07WFHLD7G,FR,Tritart,"[0.0, 15.09]"
B07WHHH7CY,DE,Tritart,"[0.033136613765053016, 13.37832442778531]"
B07WHHH7CY,ES,Tritart,"[-0.0, 15.690000000000001]"
B07WHHH7CY,FR,Tritart,"[0.0, 17.289999999999996]"
B07WHJ3D89,DE,Tritart,"[0.11505376344086019, 14.042440033085194]"
B07WHJ3D89,FR,Tritart,"[-0.09619414483821263, 15.565963020030818]"
B07WHJ3D89,IT,Tritart,"[0.0, 14.535]"
B07WHKPSYX,DE,Tritart,"[0.0388305847076461, 10.164812593703147]"
B07WHKPSYX,FR,Tritart,"[1.1661458333333334, 11.767187500000002]"
B07WHKPSYX,IT,Tritart,"[-0.06485574148874781, 12.981878245816507]"
B07WJNGG8J,DE,Tritart,"[-0.10968543046357625, 8.83333609271523]"
B07WJNGG8J,ES,Tritart,"[0.0, 12.990000000000002]"
B07WJNGG8J,FR,Tritart,"[0.6272499999999999, 11.442750000000002]"
B07WJNGG8J,IT,Tritart,"[-1.2528873239436622, 11.951830985915494]"
B07WK1M7Y8,DE,Tritart,"[-0.7958921694480106, 15.201810012836972]"
B07WK1M7Y8,ES,Tritart,"[0.0, 16.49]"
B07WK1M7Y8,FR,Tritart,"[-2.4597060276311472e-31, 17.990000000000002]"
B07WK1M7Y8,IT,Tritart,"[-0.7037037037037035, 17.6937037037037]"
B07WP6Y8XZ,UK,H&S,"[-0.0033818373816432504, 5.214679564594075]"
B07WPW5TGJ,DE,Espring,"[0.012291876187283472, 22.67666890155325]"
B07WTXZ2JC,DE,H&S,"[-3.3068650008396e-32, 4.990000000000002]"
B07WTXZ2JC,FR,H&S,"[0.0, 7.489999999999998]"
B07WTXZ2JC,IT,H&S,"[0.0, 8.99]"
B07WTXZ2JC,UK,H&S,"[-0.006879233503194376, 4.9359281771536345]"
B07WTXZ2JC,US,H&S,"[-0.020219520516129068, 5.494315697903225]"
B07WZGLMMN,DE,Espring,"[0.005675771550195112, 21.839237318197945]"
B07X2L2YSH,DE,Espring,"[0.008301130671246612, 22.754992128238158]"
B07X3KHZFV,DE,Espring,"[-1.7319019080652662e-31, 20.990000000000002]"
B07X3KHZFV,ES,Espring,"[-0.3080212765957446, 19.566574468085093]"
B07X3KHZFV,FR,Espring,"[-0.1100931414055885, 22.717451312447082]"
B07XMCL1C2,DE,Tritart,"[-0.046156699807093075, 11.138924172725922]"
B07XMCL1C2,ES,Tritart,"[1.0610723229888884e-30, 12.989999999999998]"
B07XMCL1C2,FR,Tritart,"[-0.2368558042686102, 12.115195210827695]"
B07XMCL1C2,IT,Tritart,"[0.31935483870967785, 10.570645161290322]"
B07XMCM4B4,ES,Tritart,"[0.0, 15.190000000000001]"
B07XMCM4B4,FR,Tritart,"[-0.17172839506172857, 14.835925925925926]"
B07XMCM4B4,IT,Tritart,"[0.1499999999999999, 16.489999999999995]"
B07XMCM4B4,UK,Tritart,"[-0.07091035075034109, 13.231488441582536]"
B07XYX7Y43,DE,Tritart,"[0.0454810495626821, 17.26113702623907]"
B07XYX7Y43,ES,Tritart,"[0.0, 17.39]"
B07XYX7Y43,FR,Tritart,"[0.0, 18.70111111111111]"
B07XYX7Y43,IT,Tritart,"[0.17416666666666666, 18.43583333333334]"
B07XYY42F4,DE,Tritart,"[-0.044150110375275886, 9.347615894039732]"
B07XYY42F4,FR,Tritart,"[-0.0, 12.39]"
B07YSCWK2F,DE,Tritart,"[-0.16839622641509422, 12.206509433962262]"
B07YSCWK2F,ES,Tritart,"[0.19784172661870503, 12.867697841726619]"
B07YSCWK2F,FR,Tritart,"[-0.005945945945945913, 13.998324324324326]"
B07YSCWK2F,IT,Tritart,"[-0.06571428571428584, 13.989999999999998]"
B07YZCZLW5,DE,Espring,"[-0.16163110805230557, 9.705519614590504]"
B07YZCZLW5,IT,Espring,"[-0.4819230769230769, 10.508076923076922]"
B07Z67GS2K,ES,Espring,"[-0.011451612903226173, 18.012903225806454]"
B07Z67GS2K,FR,Espring,"[0.0, 18.575454545454548]"
B07ZP7C22T,DE,Espring,"[0.30769230769230765, 13.092564102564106]"
B08299Z7PM,DE,Tritart,"[0.1428571428571429, 6.847142857142859]"
B08299Z7PM,FR,Tritart,"[0.0, 8.31909090909091]"
B0829B5PR6,DE,Tritart,"[-0.1567398119122257, 8.64830721003135]"
B0829B5PR6,FR,Tritart,"[0.07541791044776117, 9.693701492537313]"
B0829B5PR6,IT,Tritart,"[-0.39160839160839156, 9.322517482517483]"
B0829BCTTX,DE,Tritart,"[-0.1240523776705719, 15.86181254307374]"
B0829BCTTX,ES,Tritart,"[0.20034898477157342, 16.269980964467006]"
B0829BCTTX,FR,Tritart,"[0.0053859964093357915, 16.379715311618366]"
B0829BCTTX,IT,Tritart,"[0.37420094077915794, 15.670677843444697]"
B082KJ7M34,DE,Tritart,"[-0.011578094245687214, 31.783909922426773]"
B082KJ7M34,ES,Tritart,"[-0.1368089233753643, 35.72785645004849]"
B082KJ7M34,FR,Tritart,"[0.0043137254901959585, 39.32568627450983]"
B082KJ7M34,IT,Tritart,"[0.04660477453580917, 39.55724137931034]"
B082KJ7M34,UK,Tritart,"[0.030219055434782545, 33.403808627826095]"
B083DHG56N,DE,Tritart,"[0.021949286846275753, 11.294278922345484]"
B083DHG56N,ES,Tritart,"[0.8722222222222216, 13.117777777777775]"
B083DHG56N,FR,Tritart,"[0.08107394366197203, 14.154242957746481]"
B083DHG56N,IT,Tritart,"[0.0252500000000001, 13.728999999999996]"
B083DJDRT1,DE,Tritart,"[-0.09217801753202973, 11.598024275118004]"
B083DJDRT1,ES,Tritart,"[-0.3676966292134835, 11.840468164794006]"
B083DJDRT1,FR,Tritart,"[0.15987577639751563, 12.974596273291924]"
B083DJDRT1,IT,Tritart,"[-0.150182584269663, 12.972368913857675]"
B083KBDRSW,DE,Tritart,"[-0.03876024394892321, 10.387441395082902]"
B083KBDRSW,ES,Tritart,"[-0.05769230769230786, 9.336153846153849]"
B083KBDRSW,FR,Tritart,"[0.03263403263403233, 10.502820512820513]"
B083KBDRSW,IT,Tritart,"[-0.11235955056179776, 9.619213483146067]"
B083KBDRSW,UK,Tritart,"[-0.33085194354838704, 14.006929786989247]"
B083KBDRSW,US,Tritart,"[-0.12800173349242422, 8.97183865740909]"
B0847SXNVQ,DE,Espring,"[0.15725720384204905, 12.176099252934899]"
B0847SXNVQ,IT,Espring,"[0.07083333333333344, 13.819166666666664]"
B0847TF6T1,DE,Espring,"[-0.08490566037735854, 8.499433962264153]"
B0847THKYH,DE,Espring,"[0.3950581395348836, 8.266744186046513]"
B0847TJHB1,DE,Espring,"[-3.0620771668833027e-31, 16.890000000000004]"
B0847TJHB1,IT,Espring,"[0.12833333333333388, 23.036666666666658]"
B084BWY8FP,DE,Espring,"[-0.4322876817138486, 26.955952563121652]"
B084BWY8FP,ES,Espring,"[0.0, 30.49]"
B084BWY8FP,FR,Espring,"[-4.854780641007173e-31, 36.989999999999995]"
B084BWY8FP,IT,Espring,"[-0.0, 31.99]"
B084BZWGHC,DE,Espring,"[-0.18739448508722573, 27.03220596510973]"
B084BZWGHC,ES,Espring,"[-2.1268881995822294e-30, 30.190000000000012]"
B084BZWGHC,FR,Espring,"[-0.8027419926722614, 33.18761257534569]"
B084BZWGHC,IT,Espring,"[-0.03037844331931686, 26.189776881489742]"
B084VT3XM3,DE,Espring,"[-0.5155417406749556, 13.337246891651866]"
B084WS4SRY,DE,Espring,"[0.03519356460532933, 22.595161722808783]"
B0857JKTZL,DE,Espring,"[4.0593381726398296e-32, 9.990000000000002]"
B0857JRBR2,DE,Espring,"[0.34782608695652173, 21.361541501976284]"
B0857JRBR2,ES,Espring,"[-0.7191011235955057, 28.31497839239411]"
B0857JRBR2,FR,Espring,"[-0.47576211894052967, 28.570959520239878]"
B0857JRBR2,UK,Espring,"[-0.0870641165858308, 23.306360609570064]"
B0857JT2ZP,DE,Espring,"[0.0, 10.99]"
B0857K4H2V,DE,Espring,"[-0.15552099533437017, 13.634634525660967]"
B0857K4H2V,UK,Espring,"[0.031178456195965737, 17.341745700605184]"
B0857K4ZDQ,DE,Espring,"[-0.20142421159715151, 20.041881993896233]"
B0857K4ZDQ,ES,Espring,"[0.0, 21.89]"
B0857K4ZDQ,FR,Espring,"[1.3221338810420058e-31, 25.490000000000002]"
B0857K4ZDQ,IT,Espring,"[-0.47872340425531923, 22.666063829787237]"
B0857K4ZDQ,UK,Espring,"[0.0259660765579708, 22.98499241336956]"
B085F3767Z,DE,Espring,"[0.7064364207221351, 24.059073783359494]"
B085F3767Z,ES,Espring,"[-0.0, 26.79]"
B085F3767Z,FR,Espring,"[0.0, 30.5]"
B085F3767Z,IT,Espring,"[0.0, 28.76]"
B085F37HBC,DE,Espring,"[0.009949508733624443, 11.540109170305676]"
B085F37HBC,IT,Espring,"[-0.019396534942573457, 12.527013821296475]"
B085F37HBC,UK,Espring,"[-0.27462706431542916, 14.79033807254871]"
B085H4Z36Y,DE,Tritart,"[-0.1906077348066298, 7.898839779005523]"
B085TLR7QG,DE,Tritart,"[-0.44790116105983935, 18.322926466210184]"
B085TLR7QG,ES,Tritart,"[-0.6016448032290617, 18.75544904137235]"
B085TLR7QG,FR,Tritart,"[-0.4943283582089548, 17.922325469427058]"
B085TLR7QG,IT,Tritart,"[0.0, 16.076666666666668]"
B085TLR7QG,UK,Tritart,"[0.0, 18.35820896]"
B085TLR7QG,US,Tritart,"[0.013847431662903236, 10.814531540183873]"
B086T37ZV1,IT,Espring,"[0.013348587630797019, 15.333012638050773]"
B0872W1YTK,DE,Espring,"[-0.030436802973977693, 22.25254646840149]"
B0872W1YTK,ES,Espring,"[-0.5000000000000001, 23.24]"
B0872W1YTK,FR,Espring,"[2.4059999999999993, 24.084]"
B0872W1YTK,US,Espring,"[-0.5227264387499997, 15.28726937875]"
B0872XDGWW,DE,Espring,"[3.285714285714285, 21.704285714285714]"
B0872XDGWW,US,Espring,"[1.3298746588888886, 15.853413881111111]"
B0875PQLS9,DE,Espring,"[-0.37909289352413317, 22.40523162745574]"
B0875PQLS9,US,Espring,"[-0.16155529761718715, 16.159096170664057]"
B0876861N4,US,Espring,"[-0.1355386879965077, 9.703198530885528]"
B0876V6BPH,DE,Espring,"[0.0, 10.99]"
B088MF482R,DE,Espring,"[-2.565243277839489e-31, 10.989999999999998]"
B088MF482R,IT,Espring,"[0.263846153846154, 12.216153846153848]"
B088MFTGV5,DE,Espring,"[-0.251105216622458, 13.11820512820513]"
B088MGYR8K,DE,Espring,"[-5.156679562819013e-32, 10.989999999999998]"
B088NQYHK5,DE,Espring,"[0.0, 12.49]"
B088RD39YR,DE,Espring,"[-0.32471264367816105, 22.616436781609195]"
B088RDPTJH,DE,Espring,"[-1.3812415654520924, 27.5372334682861]"
B088RGRS86,US,Espring,"[-0.05005634685115092, 9.983035974701325]"
B088RHVC9K,DE,Espring,"[-0.1173364245234416, 21.539931306886487]"
B088RHVC9K,US,Espring,"[-0.007306569880952344, 12.675119341833327]"
B088RHXFJ4,DE,Espring,"[-0.04394531249999998, 15.4870703125]"
B088RHXFJ4,US,Espring,"[-0.13022081513221792, 8.354057627872097]"
B08B3V248T,DE,Espring,"[-0.3381109886071295, 20.261591326718115]"
B08B3V248T,US,Espring,"[-0.4958982716022099, 16.22251935708287]"
B08B8GDLSH,DE,Espring,"[-1.6938599837529029e-31, 13.489999999999998]"
B08B8GDLSH,US,Espring,"[-0.6344159213333336, 9.025261918000002]"
B08BLS8RZ7,US,Espring,"[-0.020713583749999948, 10.988441273749999]"
B08CGYF2L5,DE,Espring,"[-0.2972972972972973, 20.449459459459458]"
B08CGYF2L5,ES,Espring,"[0.0, 21.15]"
B08CGYF2L5,IT,Espring,"[-0.027368421052631386, 21.79842105263158]"
B08D6GMSG1,DE,Espring,"[-0.0623737373737374, 11.908939393939391]"
B08D6GR44H,DE,Espring,"[-0.0, 13.49]"
B08D6GR44H,IT,Espring,"[0.0, 15.99]"
B08DD1R735,DE,Tritart,"[-0.3128952122854561, 21.75576332429991]"
B08DD1R735,ES,Tritart,"[-0.19098305084745806, 20.505627118644068]"
B08DD1R735,FR,Tritart,"[-1.2342857142857144, 24.07634920634921]"
B08DJ4WZWQ,DE,Espring,"[-0.060062325963856564, 15.588999700984882]"
B08DJ4WZWQ,ES,Espring,"[-0.0, 16.99]"
B08DJ4WZWQ,FR,Espring,"[-0.36845466155810963, 19.40507024265645]"
B08DJ4WZWQ,IT,Espring,"[-1.054827586206896, 17.91275862068965]"
B08DJ4WZWQ,US,Espring,"[0.06530378472760369, 16.37815246409618]"
B08F5C44LT,US,Espring,"[-0.07207054120767495, 23.189434925857782]"
B08F5CKKL1,DE,Espring,"[-0.20137025680337295, 39.80261977769259]"
B08FDXN154,DE,Espring,"[0.042802886441321776, 15.757869350550699]"
B08FDXN154,ES,Espring,"[-6.2232097635510495e-31, 16.990000000000002]"
B08FDXN154,IT,Espring,"[0.12547169811320802, 18.161698113207546]"
B08FDXN154,US,Espring,"[-0.0497565072731958, 11.530753496608247]"
B08FQTDNRC,DE,Tritart,"[0.0, 13.853636363636365]"
B08FQWZDQP,DE,Tritart,"[-0.10081348053457298, 13.925153980244046]"
B08FQWZDQP,FR,Tritart,"[0.7439306358381509, 20.035086705202307]"
B08FQWZDQP,PL,Tritart,"[-0.16071218250000105, 13.4492288225]"
B08HM2VGX9,ES,Espring,"[-0.6600000000000001, 12.260000000000003]"
B08HM2VGX9,FR,Espring,"[-0.08052631578947382, 11.223157894736843]"
B08J3T116Q,DE,Espring,"[1.8174603174603179, 13.093174603174603]"
B08J45NYBM,DE,Espring,"[1.552226720647773, 22.331700404858303]"
B08J45NYBM,US,Espring,"[0.08418703481538453, 22.69971794047693]"
B08JCVX1WY,DE,Espring,"[6.380133503310055e-32, 12.989999999999998]"
B08JCVX1WY,US,Espring,"[-1.1854245367030067, 10.95549169313158]"
B08LDJBF86,DE,Espring,"[-0.19528822920262337, 13.928816016568865]"
B08LDJBF86,US,Espring,"[-0.11691229306483276, 10.153741851797639]"
B08LL4V6MD,DE,Espring,"[0.0, 13.49]"
B08LL4V6MD,IT,Espring,"[-0.0, 15.989999999999998]"
B08LL98VSZ,DE,Espring,"[-3.5790152709884697e-32, 13.490000000000002]"
B08LPRLZLT,ES,Espring,"[3.8499999999999983, 16.94]"
B08N18NFPW,ES,Espring,"[0.0, 11.990000000000002]"
B08N18NFPW,FR,Espring,"[0.0, 11.99]"
B08N18NFPW,IT,Espring,"[-0.005196850393700785, 10.977007874015749]"
B08N18NFPW,US,Espring,"[-0.023854426268439283, 9.165198083504288]"
B08N18QKFK,US,Espring,"[0.056528482105263234, 14.674088577894736]"
B08NC1SV16,ES,Espring,"[-8.520671623081129e-31, 18.390000000000004]"
B08NDVT5TR,ES,Espring,"[-0.0, 23.69]"
B08PFSNDF7,DE,Espring,"[-0.0, 9.99]"
B08PFSNDF7,IT,Espring,"[0.2247457627118642, 11.76525423728814]"
B08PFTKQRB,DE,Espring,"[-0.019999999999999987, 17.770000000000003]"
B08PFTKQRB,IT,Espring,"[0.9250000000000007, 19.515]"
B08Q2TZMVD,DE,Tritart,"[-0.04249051490514905, 12.003628726287262]"
B08Q2TZMVD,ES,Tritart,"[-0.10221238938053097, 12.330707964601771]"
B08Q2TZMVD,FR,Tritart,"[0.0, 14.232857142857146]"
B08Q2TZMVD,IT,Tritart,"[-0.7750000000000002, 13.665000000000001]"
B08Q346F19,DE,Tritart,"[-0.039549839228295795, 19.905755627009647]"
B08Q346F19,ES,Tritart,"[-0.18382978723404253, 20.797781155015194]"
B08Q346F19,FR,Tritart,"[-0.5176470588235295, 19.50764705882353]"
B08Q346F19,IT,Tritart,"[-0.7068000000000006, 19.6968]"
B08Q34XNJF,DE,Tritart,"[-0.18996040065222455, 13.597966457023059]"
B08Q34XNJF,ES,Tritart,"[-3.179999972723954e-30, 11.989999999999998]"
B08Q34XNJF,FR,Tritart,"[-3.6387440193014993e-31, 11.990000000000002]"
B08Q3BSVTM,DE,Tritart,"[-0.25000000000000017, 8.586153846153849]"
B08Q3BSVTM,ES,Tritart,"[0.21250000000000008, 10.565000000000001]"
B08Q3BSVTM,FR,Tritart,"[-0.09876606683804635, 9.903547557840612]"
B08Q3BSVTM,IT,Tritart,"[0.0, 11.086153846153847]"
B08Q3CP2J5,DE,Tritart,"[-0.11173472229959344, 6.806110523090637]"
B08Q3CP2J5,ES,Tritart,"[-0.4081433224755699, 8.487557003257333]"
B08Q3F1Z1N,DE,Tritart,"[-0.0036429872495447823, 13.117504553734062]"
B08Q3F1Z1N,ES,Tritart,"[-0.04380952380952391, 14.187142857142858]"
B08Q3F1Z1N,FR,Tritart,"[0.0, 15.296666666666667]"
B08Q3MTGFH,DE,Tritart,"[-0.02480503200470364, 9.424409771141407]"
B08Q3MTGFH,ES,Tritart,"[0.0, 14.389999999999999]"
B08Q3MTGFH,FR,Tritart,"[-2.9698521265648e-31, 15.389999999999999]"
B08Q3MTGFH,IT,Tritart,"[-0.1890258939580766, 14.758927250308261]"
B08Q3PLB3F,DE,Tritart,"[-0.07979539641943728, 11.69430847924454]"
B08Q3PLB3F,ES,Tritart,"[-0.30763157894736853, 12.613157894736839]"
B08Q3PLB3F,FR,Tritart,"[0.25076923076923074, 12.876837606837608]"
B08Q3PLB3F,IT,Tritart,"[9.61481343191782e-17, 14.055]"
B08Q42K5PK,DE,Tritart,"[-0.2454112848402448, 9.89890550645819]"
B08Q42K5PK,ES,Tritart,"[-0.09788092835519661, 10.59544904137235]"
B08Q42K5PK,IT,Tritart,"[0.0, 11.99]"
B08Q43R7MK,DE,Tritart,"[-0.1968693434260326, 7.001827381931876]"
B08Q43R7MK,ES,Tritart,"[-0.335106382978723, 7.452765957446809]"
B08Q43R7MK,FR,Tritart,"[0.6213888888888883, 7.168611111111111]"
B08Q43R7MK,IT,Tritart,"[-0.23804659498207925, 7.748387096774196]"
B08Q449TCF,DE,Tritart,"[-0.6056603773584907, 6.47993710691824]"
B08Q449TCF,ES,Tritart,"[-0.8339130434782613, 6.823913043478261]"
